"id","city","company_name","title","url","contract_type","company_sector","user_experience","keyword","created_date","provider"
"8aa2131dc18f75faf4a949bdcfbf6f08","Bordeaux","Daveo","developpeur-ios-experimente_bordeaux","https://www.welcometothejungle.co/companies/daveo/jobs/developpeur-ios-experimente_bordeaux","Full-Time","Organization / Management Strategy Change Management","3 years","devops","2019-11-22 09:41:45.404","wttj"
"2dc257ea21059265be7e5ea1e3c6e547","Bordeaux","INVIVOO","developpeur-ios-h-f_bordeaux_INVIV_WQkrVVY","https://www.welcometothejungle.co/companies/invivoo/jobs/developpeur-ios-h-f_bordeaux_INVIV_WQkrVVY","Full-Time","Software IT / Digital Finance","1 years","data scientist","2019-11-29 15:37:21.374","wttj"
"ff812b99316b92e4d18e3d4f405cf82d","Bordeaux","FieldBox.ai","marketing-executive_bordeaux","https://www.welcometothejungle.co/companies/fieldbox-ai/jobs/marketing-executive_bordeaux","Full-Time","Artificial Intelligence / Machine Learning IT / Digital Big Data","2 years","data scientist","2019-12-05 10:29:19.234","wttj"
"55fb9d5906b440b6058b880bdae6b4db","Bordeaux","FieldBox.ai","data-engineer_bordeaux","https://www.welcometothejungle.co/companies/fieldbox-ai/jobs/data-engineer_bordeaux","Full-Time","Artificial Intelligence / Machine Learning IT / Digital Big Data","0 years","data engineer","2019-12-13 16:35:08.701","wttj"
"66205e330c74d014acbf2a323fa76b5a","Bordeaux","INVIVOO","database-administrator-h-f_bordeaux_INVIV_O7GrPMD","https://www.welcometothejungle.co/companies/invivoo/jobs/database-administrator-h-f_bordeaux_INVIV_O7GrPMD","Full-Time","Software IT / Digital Finance","1 years","data engineer","2019-12-11 16:07:10.952","wttj"
"e01eec786a993d468091109dd8244efd","Bordeaux","acensi","Ingénieur Big Data - F/H ","https://www.acensi.fr/offer/131","cdi","telecommunications",NULL,"big data","2020-01-06 08:45:56","wizbii"
"561f114276f90aa49bd90f88f3ac0ddc","Bordeaux","FieldBox.ai","qa-internship_bordeaux","https://www.welcometothejungle.co/companies/fieldbox-ai/jobs/qa-internship_bordeaux","Internship","Artificial Intelligence / Machine Learning IT / Digital Big Data","0 years","data engineer","2019-12-10 11:50:18.557","wttj"
"8e8adebe7eb74815217f7bf6f9efe3d5","Bordeaux","ManoMano","privacy-compliance-engineer-h-f_bordeaux","https://www.welcometothejungle.co/companies/manomano/jobs/privacy-compliance-engineer-h-f_bordeaux","Full-Time","E-commerce","5 years","data engineer","2019-11-20 18:47:23.839","wttj"
"6e32b79233640c98c8cccf1e5a4cd88a","Bordeaux","ManoMano","privacy-compliance-engineer-h-f_bordeaux","https://www.welcometothejungle.co/companies/manomano/jobs/privacy-compliance-engineer-h-f_bordeaux","Full-Time","E-commerce","5 years","data engineer","2019-11-20 18:47:23.839","wttj"
"0273fa7eb2baeb37808960af1cdf30ed","Bordeaux","ManoMano","privacy-compliance-engineer-h-f_bordeaux","https://www.welcometothejungle.co/companies/manomano/jobs/privacy-compliance-engineer-h-f_bordeaux","Full-Time","E-commerce","5 years","data engineer","2019-11-20 18:47:23.839","wttj"
"ee96e4da619d6dc6281f62f105c18b81","Bordeaux","ManoMano","site-reliability-engineer-h-f_bordeaux","https://www.welcometothejungle.co/companies/manomano/jobs/site-reliability-engineer-h-f_bordeaux","Full-Time","E-commerce","3 years","data engineer","2019-11-20 16:11:30.855","wttj"
"44aab7fba03b153a845ed82a09fb0446","Bordeaux","ManoMano","site-reliability-engineer-h-f_bordeaux","https://www.welcometothejungle.co/companies/manomano/jobs/site-reliability-engineer-h-f_bordeaux","Full-Time","E-commerce","3 years","data engineer","2019-11-20 16:11:30.855","wttj"
"bf3dfc9c55dfedc471c6b118aa26c1b4","Bordeaux","ManoMano","site-reliability-engineer-h-f_bordeaux","https://www.welcometothejungle.co/companies/manomano/jobs/site-reliability-engineer-h-f_bordeaux","Full-Time","E-commerce","3 years","data engineer","2019-11-20 16:11:30.855","wttj"
"0f5c7b501b037b734d27cf02d2f24cc9","Bordeaux","GEKKO","ingenieur-cloud-devops_bordeaux_GEKKO_OjJo3mb","https://www.welcometothejungle.co/companies/gekko/jobs/ingenieur-cloud-devops_bordeaux_GEKKO_OjJo3mb","Full-Time","IT / Digital SaaS / Cloud Services","0.5 years","devops","2019-12-19 10:59:08.478","wttj"
"20b3d3e538a51aec672dd05af4c191e6","Bordeaux","GEKKO","architecte-cloud-devops_bordeaux_GEKKO_Oj9y55","https://www.welcometothejungle.co/companies/gekko/jobs/architecte-cloud-devops_bordeaux_GEKKO_Oj9y55","Full-Time","IT / Digital SaaS / Cloud Services","5 years","devops","2019-12-19 10:52:59.924","wttj"
"9d4f3a1b38271c094ec228ffd2fbcabb","Bordeaux","scalian","DATA ENGINEER H/F ","https://scalian.csod.com/ux/ats/careersite/1/home/requisition/1067?c=scalian","internship",NULL,NULL,"data engineer","2019-12-12 11:16:50","wizbii"
